date,price,uup,gdp,prod,vader
2019-03-11,56.79,25.42,100.0141946251905,12232.258064516129,0.18655
2019-03-12,56.87,25.37,100.01323744850694,12235.483870967742,-0.10598888888888888
2019-03-13,58.26,25.25,100.01228027182339,12238.709677419354,0.026841269841269805
2019-03-14,58.61,25.33,100.01132309513984,12241.935483870968,0.15967142857142852
2019-03-15,58.52,25.29,100.01036591845629,12245.161290322581,-0.2488
2019-03-16,58.71,25.28,100.00940874177273,12248.387096774193,-0.1244
2019-03-17,58.900000000000006,25.27,100.00845156508919,12251.612903225807,0.0
2019-03-18,59.09,25.26,100.00749438840563,12254.838709677419,0.3759375
2019-03-19,59.03,25.23,100.00653721172208,12258.064516129032,-0.1958
2019-03-20,59.83,25.09,100.00558003503853,12261.290322580646,-0.031183333333333323
2019-03-21,59.98,25.24,100.00462285835498,12264.516129032258,0.7717
2019-03-22,59.04,25.29,100.00366568167142,12267.741935483871,-0.0669777777777778
2019-03-23,58.96666666666667,25.29,100.00270850498788,12270.967741935483,-0.16006666666666666
2019-03-24,58.89333333333333,25.29,100.00175132830432,12274.193548387097,0.0
2019-03-25,58.82,25.29,100.00079415162078,12277.41935483871,-0.11935000000000001
2019-03-26,59.94,25.37,99.99983697493722,12280.645161290322,0.23391666666666666
2019-03-27,59.41,25.4,99.99887979825367,12283.870967741936,0.10727142857142859
2019-03-28,59.3,25.49,99.99792262157013,12287.09677419355,-0.1080875
2019-03-29,60.14,25.52,99.99696544488657,12290.322580645161,0.007650000000000011
2019-03-30,60.623333333333335,25.513333333333332,99.99600826820301,12293.548387096775,-0.048725000000000004
2019-03-31,61.10666666666667,25.506666666666668,99.99505109151947,12296.774193548386,0.043800000000000006
2019-04-01,61.59,25.5,99.99409391483591,12300.0,-0.17660000000000003
2019-04-02,62.58,25.53,99.99317849812846,12303.333333333334,-0.04926666666666667
2019-04-03,62.46,25.49,99.99226308142099,12306.666666666666,0.15589999999999998
2019-04-04,62.1,25.52,99.99134766471353,12310.0,0.4215
2019-04-05,63.08,25.55,99.99043224800607,12313.333333333334,-0.1185666666666667
2019-04-06,63.52,25.52,99.98951683129862,12316.666666666666,0.17020000000000002
2019-04-07,63.96,25.490000000000002,99.98860141459114,12320.0,-0.042666666666666665
2019-04-08,64.4,25.46,99.98768599788369,12323.333333333334,0.0637
2019-04-09,63.98,25.47,99.98677058117623,12326.666666666666,-0.14934999999999998
2019-04-10,64.61,25.43,99.98585516446877,12330.0,0.10088000000000001
2019-04-11,63.58,25.51,99.9849397477613,12333.333333333334,0.09770000000000001
2019-04-12,63.89,25.45,99.98402433105385,12336.666666666666,0.1092
2019-04-13,63.72666666666667,25.446666666666665,99.98310891434639,12340.0,0.1779
2019-04-14,63.56333333333333,25.443333333333335,99.98219349763893,12343.333333333334,0.8179
2019-04-15,63.4,25.44,99.98127808093146,12346.666666666666,-0.05284285714285713
2019-04-16,64.05,25.5,99.980362664224,12350.0,0.2276
2019-04-17,63.76,25.48,99.97944724751655,12353.333333333334,-0.009599999999999997
2019-04-18,64.0,25.62,99.97853183080908,12356.666666666666,-0.06384000000000002
2019-04-19,64.425,25.605,99.97761641410162,12360.0,-0.125
2019-04-20,64.85,25.59,99.97670099739416,12363.333333333334,0.4926
2019-04-21,65.275,25.575,99.9757855806867,12366.666666666666,0.0
2019-04-22,65.7,25.56,99.97487016397923,12370.0,-0.3367
2019-04-23,66.3,25.65,99.97395474727178,12373.333333333334,0.3481
2019-04-24,65.89,25.77,99.97303933056432,12376.666666666666,0.050575
2019-04-25,65.21,25.82,99.97212391385686,12380.0,0.15439999999999998
2019-04-26,63.3,25.79,99.97120849714939,12383.333333333334,0.10627142857142856
2019-04-27,63.36666666666667,25.77,99.97029308044193,12386.666666666666,0.2253125
2019-04-28,63.43333333333333,25.75,99.96937766373448,12390.0,0.36875
2019-04-29,63.5,25.73,99.96846224702702,12393.333333333334,-0.003418181818181815
2019-04-30,63.91,25.66,99.96754683031955,12396.666666666666,0.13872857142857145
2019-05-01,63.6,25.69,99.96663141361209,12400.0,-0.09908333333333336
2019-05-02,61.81,25.74,99.96594374894948,12393.548387096775,-0.08268333333333333
2019-05-03,61.94,25.65,99.96525608428689,12387.09677419355,-0.010050000000000003
2019-05-04,62.04333333333333,25.656666666666666,99.96456841962429,12380.645161290322,0.0
2019-05-05,62.14666666666667,25.663333333333334,99.96388075496168,12374.193548387097,-0.5993
2019-05-06,62.25,25.67,99.96319309029907,12367.741935483871,0.06642222222222223
2019-05-07,61.4,25.69,99.96250542563648,12361.290322580646,0.24703333333333335
2019-05-08,62.12,25.7,99.96181776097387,12354.838709677419,0.064
2019-05-09,61.7,25.65,99.96113009631127,12348.387096774193,-0.08135
2019-05-10,61.66,25.64,99.96044243164867,12341.935483870968,-0.1801166666666667
2019-05-11,61.45333333333333,25.64,99.95975476698607,12335.483870967742,0.0
2019-05-12,61.24666666666666,25.64,99.95906710232346,12329.032258064517,0.09855
2019-05-13,61.04,25.64,99.95837943766085,12322.58064516129,-0.28342500000000004
2019-05-14,61.78,25.7,99.95769177299826,12316.129032258064,0.019200000000000026
2019-05-15,62.02,25.71,99.95700410833565,12309.677419354839,0.1690222222222222
2019-05-16,62.87,25.77,99.95631644367305,12303.225806451614,0.0
2019-05-17,62.76,25.83,99.95562877901045,12296.774193548386,-0.097475
2019-05-18,62.873333333333335,25.82333333333333,99.95494111434785,12290.322580645161,-0.4550375
2019-05-19,62.986666666666665,25.816666666666666,99.95425344968524,12283.870967741936,-0.8126
2019-05-20,63.1,25.81,99.95356578502265,12277.41935483871,0.1643142857142857
2019-05-21,62.99,25.85,99.95287812036004,12270.967741935483,0.09762857142857143
2019-05-22,61.42,25.87,99.95219045569743,12264.516129032258,0.2483333333333334
2019-05-23,57.91,25.82,99.95150279103483,12258.064516129032,-0.1450090909090909
2019-05-24,58.63,25.73,99.95081512637223,12251.612903225807,0.002124999999999988
2019-05-25,58.7575,25.7575,99.95012746170963,12245.161290322581,-0.25822500000000004
2019-05-26,58.885000000000005,25.785,99.94943979704702,12238.709677419354,0.14203749999999998
2019-05-27,59.0125,25.8125,99.94875213238443,12232.258064516129,0.5423
2019-05-28,59.14,25.84,99.94806446772182,12225.806451612903,0.2586375
2019-05-29,58.81,25.9,99.94737680305921,12219.354838709678,-0.02502499999999999
2019-05-30,56.59,25.91,99.94668913839661,12212.90322580645,0.24695
2019-05-31,53.5,25.8,99.94600147373401,12206.451612903225,0.010820000000000007
2019-06-01,53.416666666666664,25.756666666666668,99.94531380907141,12200.0,-0.07294666666666665
2019-06-02,53.333333333333336,25.713333333333335,99.94482589848536,12200.0,-0.15671333333333332
2019-06-03,53.25,25.67,99.94433798789933,12200.0,-0.24047999999999997
2019-06-04,53.48,25.64,99.94385007731329,12200.0,-0.34632500000000005
2019-06-05,51.68,25.72,99.94336216672725,12200.0,0.4939
2019-06-06,52.59,25.64,99.94287425614121,12200.0,0.26433333333333336
2019-06-07,53.99,25.53,99.94238634555516,12200.0,-0.5192666666666667
2019-06-08,53.74666666666667,25.54,99.94189843496913,12200.0,-0.39989682539682536
2019-06-09,53.50333333333333,25.55,99.94141052438309,12200.0,-0.28052698412698407
2019-06-10,53.26,25.56,99.94092261379706,12200.0,-0.16115714285714283
2019-06-11,53.27,25.57,99.94043470321101,12200.0,0.18660000000000002
2019-06-12,51.14,25.64,99.93994679262497,12200.0,-0.162
2019-06-13,52.28,25.66,99.93945888203893,12200.0,-0.47823333333333334
2019-06-14,52.51,25.79,99.93897097145289,12200.0,-0.4404
2019-06-15,52.31666666666666,25.793333333333333,99.93848306086686,12200.0,-0.42115
